web_scraper_order,web_scraper_start_url,pagination-selector,data-page-selector,data_0,name_0,price_0,price_1,name_2,name_3,VIN_0,Mileage_0,Engine_0,Transmission_0,Drivetrain_0,Color_0,Body_Type_0,image_0
"1770617304-64","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=11","https://americamotors.by/transport/honda/accord/821","Под заказ","2019 Honda Accord SPORT","32 030р.","10 500$ / 9 450€","Honda","Accord","VIN: ******","56824 миль.","2 л","Автомат","Передний","Красный","Седан","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/4e9a4daa-24dd-40e7-98ef-c5b502cb81b4/amby-bc8ad480d8af8253e99c554468f97f4eTb0XKinAtY.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/ffe0a3a0-6443-4118-b307-ed59d5a1bc82/amby-83b5009e040969ee7b60362ad7426573BCslvrxWFX.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/3a1f4eff-0fd8-4096-8b92-113405329e59/amby-3c0d9cfb77ebfe5f0358d3db33d10b53nwJeCaOsxc.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2952ff4b-a11c-439b-a976-42e58d0fa4da/amby-6aa6eefd5261e804c395c31619f853aba3HUzvEn50.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/160cde9b-5462-412f-b2f3-ac1862389eb0/amby-8f306364b6f02f4034799660c85c7913Lr3dEo874w.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/3d320617-bd2a-458d-aebc-3e0522c1c906/amby-939430d4ad5fba00ad182f8612ebcc10fmLReFUZYS.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/440f0578-d291-472b-abdf-b722073b420d/amby-bac577bb87c9a5f2617b08e44f7b6c8cIJjsfCkcSu.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/4d9c43cd-e32b-4fbc-a7c1-01e595afbab1/amby-ea571676ce9b75b0730a5d56350ae93esRHbxZrAzg.jpeg"
"1770617314-65","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=11","https://americamotors.by/transport/nissan/altima/822","Под заказ","2019 Nissan Altima SR","21 050р.","6 900$ / 6 210€","Nissan","Altima","VIN: ******","42000 миль.","2.5 л","Автомат","Передний","Белый","Седан","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/97f9b90a-70e6-4b71-93ae-e00112b0c69e/amby-83b5009e040969ee7b60362ad7426573oYS1XiCrTn.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/a0b423a1-5c20-4d3d-b11b-d06dfb1f0306/amby-ea571676ce9b75b0730a5d56350ae93eALQtKnow59.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/3aaed502-5b27-42d9-8af8-1916589800fc/amby-bd46970fa8c2f7772879047a589233f2Y5KPq7TtaG.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/107e4b38-2564-4c80-9fa7-7d3bd8cfcfe7/amby-fc4a4a72cb5731af68e4989301326389Y5v6Klqseo.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/c3ecce27-4f46-4cad-b929-66548bf20523/amby-686c34f5e8f9599622bffc2112905a181T3JCZztVK.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/07536b6b-1300-4080-9d41-c0b1fc8da293/amby-6da28dd558a95014f9cac8a386ef0662e5J73xXBow.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/ec212a1d-56c1-4618-aa87-093ac58c13c0/amby-2bb1ce8139f308724e2f650cf4c8f02cyidfP1lm5r.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f92d1f56-6d8b-465f-9ee1-447677d54c72/amby-8ba17ef0f80c266b464dc819324473e11VUXEKMkug.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/db8446cd-bec2-4820-9ca1-a23600998f5d/amby-01f44d6e171b0dfac19593450bc032c4kz85lRxsFw.jpg"
"1770617323-66","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=11","https://americamotors.by/transport/chevrolet/equinox/823","Под заказ","2019 Chevrolet Equinox PREMIER","25 930р.","8 500$ / 7 650€","Chevrolet","Equinox","VIN: ******","42489 миль.","2 л","Автомат","Полный","Черный","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/cc783dd3-66e1-4b34-895a-620c1133ac4a/amby-9fecec5bdd76143cbae67ae90516aa800tlSNCBpQf.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/1f332ae8-c13f-4d92-8656-3e2c6328cac5/amby-ef5af24303a2f508a7717f17c46250f3dvsPNCjG46.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/69df38de-9c29-4e80-9601-7a6dd3def0e7/amby-9fecec5bdd76143cbae67ae90516aa80Ve5Al0shj8.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/355f1dff-6ac2-41a4-8123-55f6ae885fbd/amby-d72e2d1171946e6bb69613ce1f30768dcf48MuknBl.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/1cd2a42e-ae69-4635-ad64-b765b6b41b19/amby-6c998cc65c14c1ec252ff016d35d1e74V3q7jGCbdv.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/89414089-93e7-4b1e-84ac-fa81e8533170/amby-4de4c98cb38d0de4278010eae717c4a1Tzm1l4xkP7.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/346a4b56-2a3f-4371-8690-3cde989549ab/amby-b23d2e6078de5522f713d2fc8b0ff5afyYpuRnmd6x.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/a2449c9c-c9dd-4338-a001-9eb1b3929f61/amby-3658440b825d51a09c1a7f2932563b07FpzfA8BQ6Z.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f278463f-0d75-4615-8b8f-fd73b7cd0437/amby-606f95c114d709d279da4a7d20dd1ba33F8BLSXudE.jpg"
"1770617334-67","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=11","https://americamotors.by/transport/volvo/xc90/824","Под заказ","2019 Volvo XC90 R-DESIGN","60 700р.","19 900$ / 17 910€","Volvo","XC90","VIN: ******","41713 миль.","2 л","Автомат","Полный","Черный","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/5b6abe43-e692-4791-a7f4-0c32b8402bc9/amby-e4520a1cff110790959d038dd93d349bmObRtehDIG.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/58983457-01a2-4045-a4a6-8d34f43e38e4/amby-83b5009e040969ee7b60362ad74265733njTDvdoxU.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/21bd8638-630d-48ca-a78f-1d07fb5a0820/amby-7e8314bd14e484ea58d46efc7c42880fjonyQNgOEb.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/412201c4-1379-47b0-8414-dc7986451fa0/amby-fe044c96b44dca9c5cb0a9af9385ad12NfxP4yWqw2.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/32fb097b-0b88-495c-acc2-8b350faecef9/amby-e8da752aa9183d54d342b4b2292baa98tpYVfE7dbI.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/6a0a6204-99d7-4e00-9391-a2ae768ea19f/amby-778762ab9cf6d830db3e1dde131f0cd3CwjS34xnWb.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/909475ee-ee19-424f-98a9-955b39b995ed/amby-1612a3abe58089eb86baae043481e1cceyzpbcW3SK.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/7677fb61-9b10-48d9-87df-cae42319d104/amby-1b546b7316115f3800ea8d7c40cae54aQhKYZIR2yF.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/e46f8ac7-cfee-4674-b0d5-fb79fae71b69/amby-5126cf772cb354f1a48df27cf2e245e9L43NG0zFTU.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/7da493b4-6126-4057-9cde-ff095b75dc70/amby-1c1bf861e2e323ea6bfbeb4c8f3b8021g1sRITeyo6.jpg"
"1770617344-68","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=11","https://americamotors.by/transport/acura/rdx/825","Под заказ","2021 Acura RDX TECHNOLOGY","59 480р.","19 500$ / 17 550€","Acura","RDX","VIN: ******","17900 миль.","2 л","Автомат","Полный","Белый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/a04ef974-0503-4633-bafc-3a1943bd92b7/amby-e60f0ff918fb2cdbb90fc719cb162efcyKUwiWPvht.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/e7160fbe-3508-4e27-87af-3c9b78b16bff/amby-83b5009e040969ee7b60362ad7426573ErBCVp79co.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/6d94491b-842d-4757-ac25-e0c057fdfee0/amby-e8c873c1a786969daa45dacaac377277kuyvKJtfIc.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/8dfc2166-e3a1-4d7a-8868-36274021847e/amby-6a019496d009c03a01166aa0a6a9754eS0yfLwAxbj.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d7e8ce4b-0df1-44ff-a5bd-c24e7ee90065/amby-2bb5581fbab50f9d202c08f589d2f7c4vSKFRUPu01.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/c926454e-ad1d-4a18-a62e-8928cb2d6342/amby-70e47a36cf6b1f9c678ddd010c118a90iH8mwfU6D3.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/46042a0b-24fe-4d1c-864c-616e2851cfd5/amby-023ceee6a8b3875f30de5cbad426f788t6prKPlWMX.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2a398a35-8e94-48ef-87fa-c979e3352c20/amby-628580c3fc478d62d3608778e35c5a87MO5qxtklDf.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d0f20dae-0e18-4d23-8050-275cbb1957a4/amby-ea571676ce9b75b0730a5d56350ae93e6BLXoe1lVi.jpeg"
"1770617356-69","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=11","https://americamotors.by/transport/bmw/x1/826","Под заказ","2019 BMW X1 SDRIVE","33 250р.","10 900$ / 9 810€","BMW","X1","VIN: ******","19000 миль.","2 л","Автомат","Передний","Белый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f0fd82ae-edda-4120-8158-53226233cc83/amby-bf9aa12e4fb603b9e982dbe493fff174FuhH5OCiTy.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/9bb44b5e-1019-46ad-96ab-87b2ff3e7b03/amby-b492b20790dfcd8fdc83dfde10f519a0mf7Bie5GJn.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/f1b000a1-1547-4c2d-8dec-c7e0c734e0f4/amby-ebb22fcd23778bb26c1f6046d3e2259eKbBYMfJDWN.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/30d66834-04e8-4760-95e4-5c779aa89d32/amby-2164b829b2bf51ff1f33a7fab7d441c5qNfuI3dkXg.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/1d0ca18c-75dc-4e60-9ad5-2f4af714fa47/amby-476d55be6721b3d194bb8248b6923410kZaHUzqgNb.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/0dd2f1a4-4336-43ea-9453-2dedd230952c/amby-fd38d37b721319d5643170b4de0bae81plkvwhqd02.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/02f24708-7dcb-4d8f-9076-c84e0609f4c0/amby-da32838f01dd158f06407e39bd44d28fHluxrDno9y.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/079af3f4-e92f-40e3-ba1f-9f6e29ba82fb/amby-c75402aef84f7a3b24f66dd58f058562Cb10iDGWnP.jpg"
"1770617378-70","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=10","https://americamotors.by/transport/mercedes-benz/glc/827","Под заказ","2019 Mercedes-Benz GLC GLC 300 4MATIC","51 850р.","17 000$ / 15 300€","Mercedes-Benz","GLC","VIN: ******","12279 миль.","2 л","Автомат","Полный","Серебристый","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/8fc4b4a0-eb4c-410c-94ba-d87fad099a2b/amby-292a0404155033e0a80ca7bbc2b4f439oeF0RuUvzb.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/5f5a9bd3-1527-4daa-bd4f-04ec21273e37/amby-fbbf66ec0b00dc1bdc686bd16292471bNjByPmLu6H.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/168583a0-ae56-4fe2-906c-88f04c7a34dd/amby-76141afb53363fd46b6636d56ad539e99wYbDnhIpy.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d639e60b-a6d8-45f0-be21-3a4ac2328523/amby-13660115090defc01715da9520d49028jFWHQ37VGN.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/fb6708a1-0fa0-4ac3-ae2f-7ed45db78425/amby-f0380a8489d5219c7744e79912428f69uo8HQ5lSGO.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/5779df34-3b9f-4f69-8b63-91e1404a18bc/amby-48781a2ba4f0fa8f31d2527ed0de939eTY1J3O8jcN.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/75f60280-1c3b-4c04-a73c-c4fbb084febe/amby-420728790d14bc7f67125bdd3a98df1arHusPvpS4J.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/120b0d7f-0d1a-4dcc-bba2-fd2f74b892c6/amby-c84e79be513ef2cbee371ab14750c812DvWPpwhYZq.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/32798a3f-52f2-4626-a16e-51dab0d04079/amby-a3327839bd21d03c150875d10e172782O1bzWH2vEc.jpg"
"1770617389-71","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=10","https://americamotors.by/transport/land-rover/velar_rdynamic/828","Под заказ","2019 Land Rover ROVER RANGE VELAR R-DYNAMIC SE","82 350р.","27 000$ / 24 300€","Land Rover","ROVER RANGE VELAR R-DYNAMIC","VIN: ******","39506 миль.","2 л","Автомат","Полный","Черный","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/93dbb3b7-1524-4ac8-bfa2-a6039d8517b9/amby-d154f4b94af496249466e21a4024f86aoldORqDSvI.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/1eb79d2c-c9a2-4c8e-b8da-d29285f8a2f1/amby-83b5009e040969ee7b60362ad7426573TzbcX30OR8.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/4b6c0a13-7fbf-473a-a484-ef9e616c0c7d/amby-a54dc06d5470c8a127ac54822a020e8dUfesdxgZv6.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/b31ee92a-478e-450e-aeae-a959c5d6a34c/amby-89e035c3d699439d2248eb562e610fc85M7QpywXmN.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/90688933-10b7-48d8-a37f-8c07e8f244af/amby-7dd95dd0de912ed08ca4eb98873cae38Fr06uqnyPZ.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/c089c0d6-cf57-43b2-9fb0-f5edfa3ffa56/amby-82715f1e477eeb8965434b6358dbe43b8S2PozOkah.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/64a7479f-1b0e-46f3-9049-419e5f928913/amby-b70304485f3f706732ba371dcba1a655CtoaWy0Uzf.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/ebb4dfb8-e9e2-4797-b32d-e5a03d9c4541/amby-e2ff19e7f111c11f1f5074658116a5122lTnmEPhSL.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/ddbff223-15e3-4e71-a8a1-a89f8651aadc/amby-5b73f0e403ff9403da30e796f63042c5baBPynpAQO.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/16e77f23-313a-4039-90dd-373004144fde/amby-8977f60abec300d7777bfa34aa0627334r7ZNTg3ct.jpg"
"1770617399-72","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=10","https://americamotors.by/transport/volkswagen/atlas/829","Под заказ","2020 Volkswagen Atlas CROSS SPORT SE","36 600р.","12 000$ / 10 800€","Volkswagen","Atlas","VIN: ******","21000 миль.","3.6 л","Автомат","Полный","Черный","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/eb02fb77-e525-47e0-a671-bd5f22b439bb/amby-2d2422e790d2349c24415fd38678678aJDGaIXSy8e.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/803d638a-21cf-493e-a3fe-147012107c41/amby-83b5009e040969ee7b60362ad7426573XYSCbWgBFh.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/bf2afa30-6d05-4913-aa38-2dee1a7c2f1a/amby-b91f80a193e63e45574b36b69f87a2cahDS0RopAQl.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/5b302daa-07d8-408e-a520-481eae4bb5b3/amby-2d55a468d3a473e22577e4dfd625cd8bD1H2YiXS9s.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/aa977ea1-7513-44a4-bc24-926d6b348fd9/amby-cb4900e6bee53f77c31d8471f965de097mxZVodCbF.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/89508d06-7ffa-4692-8f70-e43f8afe6cdb/amby-7f80a6166238479b49495d34cd798418YKm76Uz9Cp.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/d4aeea1d-3b34-4e08-82a9-b1212b2bc5c0/amby-8534451dbc52e103f142a489c9471b04l1QFkRW30e.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/588fcf0d-4edc-457c-bf86-2845cc3ea10d/amby-d7b9bd531ab9d7d3ee9da2bad9864e987054BtO1br.jpg"
"1770617411-73","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=10","https://americamotors.by/transport/audi/q5/830","Под заказ","2019 Audi Q5 PREMIUM","49 720р.","16 300$ / 14 670€","Audi","Q5","VIN: ******","34522 миль.","2 л","Автомат","Полный","Красный","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/7eac5886-310e-4209-9be4-f657efd4b47e/amby-238ab176e2919053de423a9d4d5554b8FZ7kBo2rSK.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/9d9ff189-7c33-4b69-8969-2fc911eb949a/amby-83b5009e040969ee7b60362ad7426573WyKiNb7jr9.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2283fa6c-fae4-4593-bf8a-e648e287486a/amby-4574a230f265e19a807f72db85b22395RKWc9XYHkQ.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/3e7b4ff4-1bfb-45da-9e36-88b054a13b75/amby-66efddc219b8f453e04d6c090031af1cBSprNRKwm0.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/3a088e29-c930-4905-9e9a-13468d63ff35/amby-fe8a3decbb9835fdce3ba58595bae5e9dXw3U1Yx7E.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/b83d8a59-f184-44ca-9490-90d8135e4dfb/amby-00dca82416d2121982a1eaae88da6800IyO9lmKVY8.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/0bebbbd1-a1fd-477e-b3c3-beee5ae1b877/amby-4cdd0b20a9dd32aad60306bfe4a1071bqQYmbGLuND.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/b62fc537-60e7-4833-b4b2-8f89ef92c8c6/amby-340cabb043ec49ae446875f45a06d4abcZNQkAsm7X.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/39f73190-4149-4a9c-9d05-8b3fdd6315fb/amby-2830de2a00d7f04b6c69faf5c9e6cd57Pb5Ci9r4Fh.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/1281610f-5973-44a8-9b23-91945f7a76a6/amby-ac81599a696608cfb4abcfef97d2d95aZd1wschMkG.jpg"
"1770617420-74","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=10","https://americamotors.by/transport/toyota/highlander/831","Под заказ","2018 Toyota Highlander SE","39 650р.","13 000$ / 11 700€","Toyota","Highlander","VIN: ******","35000 миль.","3.5 л","Автомат","Полный","Черный","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/dba211d8-79b8-4b9b-a92e-62da77e556c4/amby-eb26264e2ad80f6c073516c094c010ce1Sm9CUlgTo.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/7cacc3e5-9227-4e0d-b07e-fbd56a360ae1/amby-83b5009e040969ee7b60362ad7426573Mz0OAqF86b.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/cb444e99-bee8-4636-97a6-5cbd43e78c6a/amby-d72ce089d5aa3f6da627e2a41ac5b6c3yi2Fz98hwM.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/2b75f3d2-6b48-4798-85e0-a6574a5075fc/amby-5e7c96663626007f022b81a0eea9b24eEgnpSd7hJc.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/af938e0e-94f3-4397-8efb-0814837ef1ef/amby-e5f064deebffba604673aceca4e50c562svHJuAoTf.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/29ccaaae-41d0-413d-9f75-0da93a20f218/amby-b91f81b8c35886a9bb24543447a7d23dpyfI6dNVi7.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/5d0e78b0-3afd-4b41-8256-d0a3ecf5fcc6/amby-c95f233145630a7661791a4a24144a9ez51xyijcFZ.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/424e6f4c-1561-468c-8efb-ab8551b67859/amby-bf32495a1ed2127627a2191e3d98a64bVsCz78PJD5.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/44da5a6d-6540-4fc8-b355-93f62725fe34/amby-e52501bb90f3f50c15f55e7a4299cf9c1RDmvuhxM2.jpg"
"1770617430-75","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all","https://americamotors.by/catalog/all/car?type_id=1&status%5B0%5D=all&page=10","https://americamotors.by/transport/volvo/xc90/832","Под заказ","2019 Volvo XC90 T8 INSCRIPTION","56 430р.","18 500$ / 16 650€","Volvo","XC90","VIN: ******","28680 миль.","2 л","Автомат","Полный","Черный","Кроссовер","https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/affc499a-e21c-4199-b6da-7e6a95a50f39/amby-58975e6f7d0421961bfe74151b18782bZWqPu2Qf1j.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/db0f7bb1-b23d-4abb-8d6a-13be16bfb75e/amby-83b5009e040969ee7b60362ad7426573uUD8bTo5aO.jpeg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/a07ef621-4eaa-492e-ad8f-3fda6d6641bb/amby-c68284e78162f9d1f5704149efcd266cXQ43IevZhb.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/9a16dfa1-08f4-43e1-a7e3-d7687902a9a8/amby-b065253dc215f76646246aff8964161buIqCv43AnJ.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/989e78f5-7e5d-4e46-a0dd-9e40c4415ad4/amby-a7be25e08de0f062789605ba879504a5SBWkra5wsq.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/07f57c7a-8a4c-4f97-858b-21baf037c01b/amby-e805c6713f459daa543a783e7de1e56f17AchgXJOD.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/6770173e-03a9-4f16-8720-baafc9e2514b/amby-3d420869f14c969203364649ef7cda5c0RQ5Mnhixa.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/27d09039-adbf-40a3-8d7a-be776d691561/amby-e7993c7fe531d72d2f3674160ec81f781WrqdQubLE.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/60f2d7b1-b6b0-42d5-ae0b-1a5080317398/amby-2f903f843c5550b0da2f9c4109db83966L3H04vwaM.jpg
https://americamotorsby.ams3.digitaloceanspaces.com/americamotors-by/50947471-5fdb-469a-b1ec-8dcf407fffe3/amby-e4bf046b0e9fa2cd79cfcf93132c4011YOZzfsxrRa.jpg"
